Link Id, Lane Id, Travel Dir, Vehicle Id, Actuation Time On (s), Actuation Time Off (s), Vehicle Type Id, Vehicle Length (ft), FHWA Class, Speed (mi/h),Gap (ft), Headway (s), Queue Status, Downstream Turn Dir
23,1,EB,579,1435.3,1435.5,5,18.98,3,59.42,105.788,1.400,NotInQueue,Through
23,1,EB,585,1436.7,1436.9,3,16.22,2,59.42,105.795,1.400,NotInQueue,Through
23,1,EB,586,1438.1,1438.3,1,14.57,2,59.42,105.782,1.400,NotInQueue,Through
23,1,EB,588,1439.5,1439.7,4,16.4,3,59.41,105.957,1.400,NotInQueue,Through
23,1,EB,595,1440.9,1441.1,1,14.57,2,59.41,105.922,1.400,NotInQueue,Through
23,1,EB,605,1442.3,1442.4,1,14.57,2,59.41,105.922,1.400,NotInQueue,Through
23,1,EB,590,1444.9,1445.1,6,16.94,2,62.05,216.000,2.600,NotInQueue,Through
23,1,EB,592,1456.3,1456.5,10,15.53,2,60.66,1022.304,11.400,NotInQueue,Through
23,1,EB,597,1457.7,1457.9,4,16.4,3,60.65,107.935,1.400,NotInQueue,Through
23,1,EB,599,1459.1,1459.3,10,15.53,2,60.65,107.924,1.400,NotInQueue,Through
23,1,EB,601,1480.6,1480.9,11,29,5,59.33,1893.954,21.500,NotInQueue,Through
23,1,EB,602,1482.1,1482.4,5,18.98,3,59.33,105.633,1.500,NotInQueue,Through
23,1,EB,607,1483.6,1483.9,11,29,5,59.29,109.530,1.500,NotInQueue,Through
23,1,EB,609,1485.2,1485.3,8,14.78,2,59.30,105.461,1.600,NotInQueue,Through
23,1,EB,611,1494.6,1494.8,6,16.94,2,59.28,810.099,9.400,NotInQueue,Through
23,1,EB,613,1496.1,1496.2,8,14.78,2,59.28,105.537,1.500,NotInQueue,Through
23,1,EB,615,1497.4,1497.6,9,15.57,2,59.27,105.724,1.300,NotInQueue,Through
23,1,EB,616,1498.8,1499,10,15.53,2,59.27,105.692,1.400,NotInQueue,Through
